time_ms,DCT,ACDQT,TAD,CSCT,ABP,MRSMBA
50.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
150.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
200.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
250.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
300.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
350.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
400.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
450.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
500.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
550.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
600.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
650.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
700.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
750.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
800.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
850.0000,20.0000,0.0000,0.0000,20.0000,0.0000,0.0000
900.0000,60.0000,40.0000,100.0000,60.0000,120.0000,120.0000
950.0000,520.0000,320.0000,480.0000,600.0000,860.0000,860.0000
1000.0000,2840.0000,2280.0000,2780.0000,2140.0000,4160.0000,3920.0000
1050.0000,6160.0000,6380.0000,5360.0000,3800.0000,8320.0000,8540.0000
1100.0000,6100.0000,7520.0000,6660.0000,3360.0000,8300.0000,8500.0000
1150.0000,3120.0000,4120.0000,3480.0000,1140.0000,4500.0000,4000.0000
1200.0000,740.0000,1080.0000,800.0000,80.0000,1020.0000,900.0000
1250.0000,100.0000,180.0000,80.0000,20.0000,140.0000,100.0000
1300.0000,20.0000,20.0000,0.0000,0.0000,20.0000,0.0000
1350.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1400.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1450.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1500.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1550.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1600.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1650.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1700.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1750.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1800.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1850.0000,0.0000,0.0000,0.0000,20.0000,0.0000,0.0000
1900.0000,120.0000,80.0000,180.0000,100.0000,140.0000,140.0000
1950.0000,920.0000,920.0000,1100.0000,560.0000,1020.0000,840.0000
