time_ms,DCT,ACDQT,TAD,CSCT,ABP,MRSMBA
4300.0000,274.3913,727.5834,275.1863,275.1222,274.9318,275.1308
4350.0000,324.4742,324.7104,325.3294,325.0347,324.7218,324.4482
4400.0000,374.7580,374.5398,375.4363,374.9739,374.9905,374.9885
4450.0000,424.9773,425.0265,425.0583,425.0066,425.2593,429.8614
4500.0000,475.0265,475.4975,474.4969,474.9559,475.0493,474.8510
4550.0000,525.0163,525.2315,524.6844,524.8598,524.8393,525.0061
4600.0000,574.6852,575.0304,574.8103,575.0724,574.6293,575.0714
4650.0000,624.2034,624.8039,624.8391,621.3975,624.7437,625.2879
4700.0000,674.2136,674.5220,674.7729,674.8540,674.9344,675.0950
4750.0000,724.3462,724.9136,725.1246,724.6689,724.9835,725.0291
4800.0000,774.4790,775.3493,775.2405,775.0909,775.1498,775.1271
4850.0000,824.5243,825.0261,825.3057,824.9105,825.2720,825.0852
4900.0000,874.7932,874.7378,874.9882,874.7358,874.9275,875.0842
4950.0000,924.8292,925.0400,924.8314,925.0155,925.0919,924.9465
5000.0000,974.8219,975.4021,974.9801,974.7269,975.0408,973.5357
5050.0000,1024.6101,1025.2107,1025.1599,1024.4336,1026.0488,1024.6014
5100.0000,1073.9364,1075.1059,1074.6455,1075.5589,1073.7442,1074.5165
5150.0000,1117.6001,1109.0593,1108.6273,1120.3802,1115.4369,1120.0624
5200.0000,1139.6186,1133.4649,1126.9021,565.9164,1147.0183,1138.4919
5250.0000,1136.2756,896.8547,884.7421,225.1268,1137.8816,690.0801
5300.0000,624.5999,274.3575,275.0268,274.6803,821.6077,274.9560
5350.0000,324.7893,324.4461,324.7439,325.1243,324.8396,324.6869
5400.0000,374.9142,374.5861,374.8338,375.0403,374.6296,374.8281
5450.0000,425.2320,424.6910,424.8469,424.6523,424.8983,420.7295
5500.0000,475.3219,475.0367,474.7163,475.2770,475.1671,480.9680
5550.0000,525.1450,524.7859,524.8817,525.3150,525.0140,525.3204
5600.0000,574.8250,550.0705,574.9685,574.8106,575.0471,574.9343
5650.0000,625.1390,883.8396,625.0243,624.7805,624.8371,624.9917
5700.0000,675.1171,885.0221,675.1219,674.6076,674.7460,674.4903
5750.0000,725.2214,886.1984,724.7949,720.4391,725.4432,724.9855
5800.0000,774.9514,887.3746,774.6909,775.2512,775.0648,775.0475
5850.0000,824.5769,888.5571,824.9617,825.1830,824.3647,825.2358
5900.0000,874.6042,894.4842,875.0185,874.6783,874.8850,874.7409
5950.0000,924.7224,924.9619,925.2431,924.6327,924.2738,924.9418
6000.0000,974.8343,974.8764,974.9013,975.2294,974.9921,974.8180
6050.0000,1024.7289,1024.9305,1024.6852,1024.7891,1025.0871,1024.4229
6100.0000,1072.6964,1074.8673,1074.7460,1072.5525,1077.8534,1078.1520
6150.0000,1103.8067,1118.0386,1121.0145,1104.9173,1114.8380,1118.2512
6200.0000,1122.0672,1124.3529,1136.9613,410.0335,1113.4607,1156.2037
6250.0000,1142.2513,939.8747,989.0127,225.2935,801.4402,783.0992
6300.0000,368.4918,274.6246,273.1467,274.8301,274.8406,269.6705
6350.0000,324.9846,324.6536,324.9435,325.3713,324.6306,329.8812
6400.0000,374.5104,374.6736,374.5360,375.1403,374.8993,375.2084
6450.0000,424.6445,424.6936,424.5711,425.1833,425.3119,425.0987
6500.0000,474.7135,474.7136,474.7264,474.9655,475.2581,474.8627
6550.0000,524.9077,524.8799,525.1216,524.8017,525.1299,524.3191
6600.0000,574.8957,575.1891,575.2976,575.0805,575.5796,575.1836
6650.0000,624.9518,624.8822,624.9554,623.2170,625.3967,625.0695
6700.0000,675.1457,674.5606,674.7686,675.3189,675.2014,674.8097
6750.0000,725.2050,724.8663,724.9074,725.1085,724.8436,724.7004
6800.0000,774.9705,775.1456,775.2374,775.0168,774.5028,775.1377
6850.0000,824.7205,824.8403,825.3988,824.9397,824.7752,825.0148
6900.0000,874.7603,874.5508,874.9381,874.5543,875.6719,874.8800
6950.0000,924.9935,924.8680,924.6023,924.6810,924.7311,924.7013
7000.0000,975.1347,975.0533,974.8369,974.5112,975.1005,974.8926
7050.0000,1025.2220,1024.6629,1024.6203,1025.2272,1026.1021,1024.8096
7100.0000,1075.3566,1074.2490,1072.4618,1071.2671,1075.8797,1074.6811
7150.0000,1113.7915,1116.8607,1117.8102,1048.8624,1117.6704,1108.7315
7200.0000,1122.8411,1146.8754,1131.2995,174.9236,1118.8099,1136.7612
