time_ms,DCT,ACDQT,TAD,CSCT,ABP,MRSMBA
6750.0000,1188,1500,1290,1037,1485,1414
6800.0000,1163,1500,1265,1007,1476,1414
6850.0000,1140,1500,1242,975,1469,1414
6900.0000,1115,1500,1216,944,1457,1414
6950.0000,1088,1495,1189,906,1443,1411
7000.0000,1016,1444,1124,830,1384,1352
7050.0000,1265,1519,1301,1100,1473,1433
7100.0000,1668,1781,1682,1601,1791,1760
7150.0000,1662,1787,1688,1601,1793,1760
7200.0000,1492,1557,1533,1495,1555,1521
7250.0000,1437,1508,1506,1460,1503,1477
7300.0000,1408,1500,1500,1409,1500,1471
7350.0000,1384,1500,1500,1373,1500,1471
7400.0000,1358,1500,1500,1328,1500,1454
7450.0000,1336,1500,1500,1285,1498,1402
7500.0000,1312,1500,1500,1238,1498,1396
7550.0000,1288,1500,1500,1196,1497,1396
7600.0000,1263,1500,1500,1157,1495,1396
7650.0000,1238,1500,1500,1115,1492,1395
7700.0000,1213,1500,1500,1072,1485,1395
7750.0000,1189,1500,1500,1032,1472,1395
7800.0000,1163,1500,1500,998,1466,1395
7850.0000,1140,1500,1500,966,1455,1395
7900.0000,1114,1500,1499,931,1447,1395
7950.0000,1085,1490,1492,897,1431,1391
8000.0000,1014,1428,1432,841,1372,1331
8050.0000,1290,1481,1505,1145,1410,1491
8100.0000,1664,1772,1790,1627,1762,1782
8150.0000,1675,1785,1792,1626,1760,1780
8200.0000,1498,1554,1553,1500,1552,1577
8250.0000,1434,1505,1509,1458,1505,1478
8300.0000,1403,1501,1500,1413,1501,1452
8350.0000,1379,1500,1500,1375,1500,1452
8400.0000,1354,1500,1500,1325,1500,1452
8450.0000,1330,1500,1500,1279,1498,1452
8500.0000,1305,1500,1500,1237,1497,1413
8550.0000,1281,1500,1500,1193,1496,1388
8600.0000,1256,1500,1500,1161,1496,1388
8650.0000,1233,1500,1500,1112,1496,1388
8700.0000,1208,1500,1500,1068,1488,1388
8750.0000,1183,1500,1500,1036,1474,1388
8800.0000,1159,1500,1500,1005,1463,1388
8850.0000,1133,1500,1500,972,1455,1388
8900.0000,1109,1498,1500,939,1444,1387
8950.0000,1082,1490,1493,904,1436,1382
9000.0000,1013,1442,1438,854,1371,1335
9050.0000,1220,1470,1474,1134,1442,1380
9100.0000,1684,1789,1794,1632,1742,1753
9150.0000,1676,1792,1800,1635,1743,1756
9200.0000,1501,1558,1566,1509,1551,1535
9250.0000,1433,1507,1505,1466,1506,1494
9300.0000,1404,1500,1500,1419,1500,1491
9350.0000,1379,1500,1500,1377,1500,1439
9400.0000,1354,1500,1497,1335,1500,1421
9450.0000,1330,1500,1472,1296,1498,1421
9500.0000,1306,1500,1448,1250,1497,1421
9550.0000,1281,1500,1422,1205,1497,1421
9600.0000,1257,1500,1398,1151,1496,1409
9650.0000,1232,1499,1373,1113,1496,1409
9700.0000,1207,1499,1347,1062,1481,1409
9750.0000,1182,1499,1325,1015,1474,1409
