time_ms,DCT,ACDQT,TAD,CSCT,ABP,MRSMBA
4450.0000,1.3401,3.7933,1.4136,0.0000,0.0000,4.6805
4500.0000,1.5897,3.4337,1.3739,0.0000,0.4865,0.0000
4550.0000,1.1141,3.8632,1.1970,0.0000,0.0000,0.0000
4600.0000,1.1273,3.8729,1.1872,0.0000,0.0000,0.0000
4650.0000,1.0155,3.1205,1.0998,154.0408,2.8352,0.7825
4700.0000,2.2926,3.6661,2.0429,4.2793,2.8607,0.0000
4750.0000,0.9897,2.4297,1.6229,3.6368,1.4468,0.0000
4800.0000,1.1111,3.6603,1.5030,3.9468,2.3960,0.0000
4850.0000,1.3805,1.4756,0.9397,4.0041,2.8778,0.0000
4900.0000,1.5119,3.4609,1.5612,3.4788,4.1766,0.0000
4950.0000,1.1088,2.6319,1.0382,3.4440,17.6209,0.5368
5000.0000,1.0326,4.3692,1.2011,4.1129,67.2193,2.3913
5050.0000,2.1528,5.1024,1.0269,6.3613,133.7217,6.6991
5100.0000,1.1363,3.8210,1.6779,16.5068,116.3535,5.2731
5150.0000,1.6367,4.2790,0.9564,49.8847,70.4123,5.1662
5200.0000,1.1479,4.4721,1.4569,24.3341,9.8779,6.2395
5250.0000,1.4846,4.5627,1.5386,0.0000,0.8506,17.8696
5300.0000,1.0064,4.5662,1.2802,0.0000,731.5754,6.0524
5350.0000,1.2394,4.5910,0.9529,0.0000,0.0000,6.2774
5400.0000,1.0454,4.2423,1.2778,0.0000,0.0000,1.4101
5450.0000,1.8664,4.8371,1.2991,0.0000,0.0000,3.5235
5500.0000,1.0326,4.3563,1.4563,0.0000,0.3941,10.3301
5550.0000,1.1873,5.2094,1.4425,0.0000,0.0000,0.0000
5600.0000,1.2060,0.0000,1.1297,0.0000,0.8470,0.0000
5650.0000,1.2011,0.0000,1.2778,0.0000,1.1074,0.0000
5700.0000,0.9745,0.0000,1.3220,0.0000,2.1797,0.0000
5750.0000,1.3997,0.0000,1.3222,194.4089,3.2184,0.0000
5800.0000,1.1173,0.0000,1.1103,4.0533,2.9179,0.0000
5850.0000,2.3988,0.0000,1.4569,3.9955,2.6452,0.0000
5900.0000,1.0326,1.4907,1.3702,3.6137,3.1231,0.0000
5950.0000,1.1088,6.0759,1.1523,4.4830,17.9960,0.0000
6000.0000,1.5074,5.9634,1.2883,4.0152,68.4652,2.3886
6050.0000,1.1215,6.1373,1.3991,7.3863,129.9490,8.4674
6100.0000,1.3763,5.9634,1.2541,16.2831,132.9418,10.1206
6150.0000,1.0690,5.9634,1.4546,61.3219,63.1512,4.4200
6200.0000,1.8449,5.9634,1.3838,10.9486,11.1782,4.8439
6250.0000,1.0729,5.9634,1.1066,0.0000,716.9118,6.6472
6300.0000,1.3733,5.6138,3.7951,0.0000,0.0000,6.9304
6350.0000,1.0672,5.9634,1.1990,0.0000,0.0000,12.4166
6400.0000,1.6049,5.9634,1.2333,0.0000,0.0000,0.5532
6450.0000,1.0171,5.5505,1.2778,0.0000,0.0000,0.3704
6500.0000,1.1851,4.8465,1.2333,0.0000,0.4907,0.0000
6550.0000,1.1005,4.6105,1.1501,0.0000,0.4409,3.3190
6600.0000,2.1563,3.1250,1.7627,0.0000,0.5692,0.0000
6650.0000,1.0604,4.5495,1.0897,110.6134,1.9679,0.0000
6700.0000,1.4280,2.8094,1.8295,3.4213,1.2924,0.0000
6750.0000,0.9762,5.1414,1.0675,3.0049,2.4944,0.0000
6800.0000,1.5937,5.3180,1.2487,4.2260,2.2808,0.0000
6850.0000,1.4784,3.6379,1.2258,3.1913,4.0480,0.0000
6900.0000,0.9650,3.0440,1.6646,4.0494,3.9876,0.0000
6950.0000,1.1900,5.0369,1.2333,3.8955,14.7617,0.7174
7000.0000,2.0424,3.7662,1.2856,5.0580,59.0863,1.6606
7050.0000,1.1998,3.3226,1.1193,6.6524,135.9918,6.6369
7100.0000,1.1773,4.8992,2.1965,14.0573,128.9304,5.5787
7150.0000,1.2409,1.9730,1.0822,79.6051,70.6439,19.1928
7200.0000,1.3695,1.7826,1.0675,0.0000,15.3234,3.4473
7250.0000,1.0672,1.2484,1.1566,0.0000,567.2437,7.1834
7300.0000,1.3848,1.3226,1.1110,0.0000,0.0000,7.3526
7350.0000,1.2567,1.3632,1.2441,0.0000,0.0000,3.3507
7400.0000,3.7957,1.6703,1.2115,0.0000,0.7113,15.0083
7450.0000,1.0690,2.5318,1.1652,0.0000,0.0000,0.8513
7500.0000,1.2190,1.9384,1.6987,0.0000,0.1361,0.0000
7550.0000,1.0690,0.9324,1.0155,0.0000,0.8184,0.0000
7600.0000,1.5386,1.5138,1.3301,0.0000,0.7113,0.2921
7650.0000,0.9939,1.0440,1.2907,0.0000,2.5966,0.0000
7700.0000,1.3345,2.0765,1.4027,111.3306,4.2573,0.0000
7750.0000,0.9860,2.1058,1.2306,4.3259,2.0981,0.0000
7800.0000,2.1942,1.2786,1.3788,3.8210,3.0237,0.0000
7850.0000,1.0494,1.9590,1.2651,4.7197,2.4230,0.0000
7900.0000,1.0690,2.1354,1.2472,3.5061,4.3351,0.0000
7950.0000,1.4216,1.5240,1.2333,3.7905,15.4984,0.9700
8000.0000,1.1358,2.4779,1.2541,3.9460,68.8304,2.3093
8050.0000,1.2802,1.7094,1.3973,7.2931,132.2440,8.1271
8100.0000,1.2122,1.1000,1.2447,17.7322,116.1445,4.6816
8150.0000,2.7286,1.3162,1.2060,76.7009,57.9939,6.2901
8200.0000,1.3823,3.8450,1.2817,0.0000,12.3962,14.3051
8250.0000,1.3931,2.7739,1.7693,0.0000,1.0996,4.0133
8300.0000,1.0801,3.5157,1.1297,0.0000,715.9657,7.0561
8350.0000,1.2534,3.1424,1.2673,0.0000,0.0000,7.9608
8400.0000,1.0462,4.9374,1.7613,0.0000,0.7183,0.1702
8450.0000,1.4356,3.0840,1.1873,0.0000,0.3913,12.2526
8500.0000,1.1539,3.7199,1.4180,0.0000,0.2665,6.7890
8550.0000,1.1297,2.3152,1.4477,0.0000,0.0000,0.0000
8600.0000,2.0960,3.3076,1.9166,0.0000,0.0000,0.0000
8650.0000,0.9467,3.4843,0.9711,141.8032,2.3951,0.0000
8700.0000,1.4396,3.2000,1.6640,3.6949,4.0793,0.0000
8750.0000,1.2069,2.6355,1.0180,3.4677,3.0576,0.0000
8800.0000,1.2252,4.4525,1.5174,3.9226,2.6082,0.0000
8850.0000,1.3401,4.5934,0.9441,4.2057,3.7650,0.0000
8900.0000,1.1702,3.5213,1.2069,3.4881,2.1937,0.0000
8950.0000,1.4563,2.8239,1.0876,3.8492,17.5292,0.0000
9000.0000,1.8029,4.6648,2.1130,3.1296,62.8594,1.0494
9050.0000,1.0791,3.3428,1.2764,7.4532,140.8585,4.9672
9100.0000,1.0929,5.0495,1.0155,26.2295,133.0099,3.0019
9150.0000,1.2555,4.1048,1.5119,51.4956,57.8356,4.0490
9200.0000,1.4151,4.6128,1.3345,16.9752,12.4058,4.9460
9250.0000,1.2094,3.5741,1.2122,0.0000,517.2168,7.4879
9300.0000,1.2333,4.3715,1.1566,0.0000,0.0000,16.1632
9350.0000,1.2211,3.7997,3.4495,0.0000,0.0000,3.9183
9400.0000,1.1837,5.3282,1.3157,0.0000,0.7162,0.7659
9450.0000,1.0565,5.0670,1.2534,0.0000,0.4992,0.0000
9500.0000,1.1058,5.1210,1.1348,0.0000,0.0000,0.0000
9550.0000,1.2494,4.6948,1.3997,0.0000,0.1373,5.0045
9600.0000,1.1921,4.1172,1.3519,0.0000,0.0000,0.0000
9650.0000,1.3345,0.0000,1.2567,0.0000,4.7583,0.0000
9700.0000,0.9745,0.0000,1.9460,0.0000,2.2467,0.0000
9750.0000,1.2427,0.0000,1.1414,177.8800,2.5020,0.0000
9800.0000,1.4677,0.0000,1.3170,4.0436,3.5596,0.0000
9850.0000,2.4777,0.0000,1.2660,4.6290,0.9222,0.0000
9900.0000,0.9981,4.1533,1.4880,3.2069,3.3524,0.0000
9950.0000,1.2427,5.9634,1.1652,4.2895,20.3256,0.0000
10000.0000,1.3068,6.0759,1.2534,4.5419,58.6329,2.8255
10050.0000,0.9502,5.9634,1.0985,5.8624,134.6043,5.4561
10100.0000,1.0952,5.9634,1.0350,13.0772,117.9016,6.8835
10150.0000,1.3157,5.9634,2.4333,53.9547,59.4410,8.3060
10200.0000,2.1556,5.9634,1.0382,23.1265,11.5817,6.7480
10250.0000,1.1674,5.9634,1.5190,0.0000,642.6727,5.9792
10300.0000,1.1674,5.9634,1.0985,0.0000,0.0000,8.0731
10350.0000,1.1055,5.9214,1.3301,0.0000,0.0000,7.0287
10400.0000,1.3739,5.9634,0.8687,0.0000,0.0000,15.0083
10450.0000,1.8498,5.7829,1.3345,0.0000,0.8658,0.6499
10500.0000,1.1617,5.2814,1.2778,0.0000,0.3413,0.0000
10550.0000,1.5087,4.3225,1.8516,0.0000,0.4513,0.0000
10600.0000,1.3351,3.6563,1.1667,0.0000,0.6337,0.0000
10650.0000,1.5755,3.5412,1.2862,133.6295,1.8790,0.0000
10700.0000,1.3131,2.3159,1.1358,3.9350,2.0470,0.0000
10750.0000,1.2778,4.3343,1.4705,4.1585,2.2143,0.0000
10800.0000,1.3257,3.9866,1.0729,3.7061,2.7648,0.0000
10850.0000,1.6789,4.1826,1.1088,3.4980,2.3880,0.0000
10900.0000,1.1573,3.9824,1.2454,3.7397,1.8644,0.0000
10950.0000,1.2011,4.7037,3.0405,3.9040,20.4690,0.0000
11000.0000,1.5628,5.4599,1.1970,4.6570,66.6895,2.3515
11050.0000,1.2156,1.8648,1.2903,4.4144,127.2049,4.6671
11100.0000,1.1865,4.2885,1.3562,18.8684,135.8112,5.6752
11150.0000,0.9476,1.2683,1.4015,62.0510,61.7706,5.9147
11200.0000,1.4044,1.3702,1.1348,15.1759,9.8719,16.3247
11250.0000,1.2494,0.9747,1.2353,0.0000,604.8811,4.2278
11300.0000,1.1516,0.8968,1.8381,0.0000,0.0000,5.6367
11350.0000,1.5402,0.9695,1.0510,0.0000,0.0000,4.8376
11400.0000,1.1674,0.8293,1.3213,0.0000,0.4996,1.2139
11450.0000,2.2390,1.2042,1.0462,0.0000,0.1361,13.7057
11500.0000,0.9119,1.2195,1.4980,0.0000,0.3783,1.7590
11550.0000,1.3991,0.9536,1.4517,0.0000,0.0000,0.0000
11600.0000,1.4846,1.3216,1.2122,0.0000,0.7945,0.0000
11650.0000,1.6585,1.5199,1.2211,0.0000,3.4214,0.0000
11700.0000,1.0683,2.2999,1.3176,0.0000,0.9062,0.0000
11750.0000,2.0599,2.0970,1.6178,108.5662,2.0979,0.0000
11800.0000,1.8148,1.0952,1.4745,3.6376,2.2284,0.0000
11850.0000,1.1215,1.2645,1.3157,4.4605,1.7655,0.0000
11900.0000,1.2978,1.4457,1.0675,4.5041,3.9019,0.0000
11950.0000,1.1949,1.5224,1.2843,3.7889,15.9007,0.4983
12000.0000,1.2851,1.6117,1.2679,4.5367,70.7743,2.9839
12050.0000,1.2427,1.1889,1.5897,7.0549,126.9633,6.0208
12100.0000,0.9897,1.2560,1.0171,15.5052,126.5840,4.8127
12150.0000,2.5711,3.6797,1.0985,77.1565,65.3116,5.0294
12200.0000,1.1752,1.4964,1.1051,0.0000,10.5124,6.1015
12250.0000,1.3696,3.3377,1.7494,0.0000,514.0950,6.2706
12300.0000,1.0837,1.6581,1.1103,0.0000,0.0000,17.0294
12350.0000,1.1297,3.5341,1.0518,0.0000,0.0000,4.6620
12400.0000,1.2888,2.1434,0.9209,0.0000,0.0000,1.4762
12450.0000,1.2778,2.7551,4.1317,0.0000,0.0000,0.9919
12500.0000,0.9781,2.4290,1.1851,0.0000,0.0000,0.0000
12550.0000,2.0257,3.9544,1.4980,0.0000,0.0000,7.8483
12600.0000,1.1523,3.4753,1.7603,0.0000,0.0000,0.0000
12650.0000,1.1163,4.0386,1.3376,156.0487,2.4186,0.0000
12700.0000,1.2258,2.8005,1.4286,3.7945,0.7791,0.0000
12750.0000,1.5267,3.3779,1.1785,4.4553,2.4754,0.0000
12800.0000,1.0342,4.5097,1.2679,3.8901,2.4797,0.0000
12850.0000,1.2856,3.2441,1.7157,4.1604,2.2250,0.0000
12900.0000,0.9939,3.4495,1.2204,2.9826,3.0740,0.2619
12950.0000,1.8695,2.3828,1.1573,4.2318,22.1569,0.2361
13000.0000,1.2122,2.2515,1.2115,3.9058,74.8076,1.8697
13050.0000,1.0285,3.6938,1.2454,7.9004,128.9481,6.3671
13100.0000,1.4643,4.3428,1.1426,18.8013,121.8175,5.9757
13150.0000,0.9965,4.1964,2.2850,66.0161,58.5468,8.4003
13200.0000,1.1103,5.2151,1.3733,2.8878,9.3767,6.1644
13250.0000,1.0983,5.4074,1.3763,0.0000,747.4490,7.0716
13300.0000,2.1209,4.9213,1.2454,0.0000,0.0000,7.2531
13350.0000,1.0620,4.4584,1.5250,0.0000,0.0000,7.6802
13400.0000,1.0628,4.3531,1.0822,0.0000,0.1923,15.0083
13450.0000,1.0056,4.9849,1.1716,0.0000,0.4996,0.6650
13500.0000,1.5440,5.2473,1.1426,0.0000,0.4303,0.0000
13550.0000,1.1702,5.7663,1.2211,0.0000,0.0000,0.0000
13600.0000,1.4434,1.3819,1.2534,0.0000,1.7042,0.3368
13650.0000,1.0454,0.0000,1.0929,0.0000,2.9648,0.0000
