time_ms,DCT,ACDQT,TAD,CSCT,ABP,MRSMBA
6250.0000,9,152,6,0,1500,57
6300.0000,9,171,10,0,1500,68
6350.0000,8,192,11,0,1500,39
6400.0000,9,212,10,0,1500,6
6450.0000,7,232,9,0,1500,7
6500.0000,8,249,11,0,1500,7
6550.0000,6,264,10,0,1499,7
6600.0000,10,275,12,0,1498,0
6650.0000,8,291,9,431,1496,0
6700.0000,9,302,10,429,1489,0
6750.0000,7,318,10,416,1485,0
6800.0000,9,335,10,408,1476,0
6850.0000,9,346,9,394,1469,0
6900.0000,6,356,10,383,1457,0
6950.0000,7,373,10,369,1443,2
7000.0000,10,384,9,355,1384,8
7050.0000,8,394,8,337,1173,30
7100.0000,7,410,11,315,725,49
7150.0000,7,417,10,266,293,51
7200.0000,8,419,9,0,55,18
7250.0000,6,419,10,0,1500,41
7300.0000,7,420,9,0,1500,64
7350.0000,6,422,9,0,1500,75
7400.0000,14,418,9,0,1500,58
7450.0000,11,414,8,0,1498,6
7500.0000,11,404,9,0,1498,1
7550.0000,10,398,8,0,1497,1
7600.0000,11,396,9,0,1495,1
7650.0000,9,395,8,0,1492,0
7700.0000,10,394,8,432,1485,0
7750.0000,8,392,8,430,1472,0
7800.0000,12,392,8,415,1466,0
7850.0000,9,389,7,402,1455,0
7900.0000,9,384,11,386,1447,0
7950.0000,10,378,9,375,1431,3
8000.0000,8,376,10,362,1372,6
8050.0000,9,373,9,348,1135,28
8100.0000,8,372,9,322,680,45
8150.0000,11,373,8,262,260,64
8200.0000,11,374,9,0,52,71
8250.0000,10,361,9,0,5,20
8300.0000,9,352,9,0,1500,35
8350.0000,9,340,9,0,1500,62
8400.0000,9,327,9,0,1500,63
8450.0000,9,312,9,0,1498,64
8500.0000,9,302,9,0,1497,25
8550.0000,8,290,9,0,1496,0
8600.0000,10,282,9,0,1496,0
8650.0000,8,272,8,429,1496,0
8700.0000,9,261,11,425,1488,0
8750.0000,9,252,8,413,1474,0
8800.0000,8,243,9,402,1463,0
8850.0000,8,229,7,388,1455,0
8900.0000,7,216,7,373,1444,0
8950.0000,9,206,7,362,1436,0
9000.0000,10,198,9,351,1371,4
9050.0000,9,182,9,341,1155,20
9100.0000,9,169,6,315,691,12
9150.0000,9,151,7,230,243,29
9200.0000,9,137,8,57,51,50
9250.0000,9,123,7,0,1500,75
9300.0000,9,111,6,0,1500,74
9350.0000,9,95,13,0,1500,18
9400.0000,7,82,12,0,1500,12
9450.0000,9,63,10,0,1498,12
9500.0000,8,47,10,0,1497,12
9550.0000,9,29,10,0,1497,12
9600.0000,8,13,10,0,1496,0
9650.0000,8,1,10,0,1496,0
9700.0000,7,0,11,0,1481,0
9750.0000,8,2,10,411,1474,0
9800.0000,8,1,10,400,1466,0
9850.0000,10,3,9,387,1455,0
9900.0000,8,17,10,370,1452,0
9950.0000,9,37,9,358,1441,0
10000.0000,8,58,9,343,1368,9
10050.0000,8,79,9,327,1152,27
10100.0000,7,99,7,305,706,50
10150.0000,8,120,11,260,257,31
10200.0000,10,140,9,75,46,29
10250.0000,8,161,11,0,1500,49
10300.0000,7,181,9,0,1500,74
10350.0000,7,201,9,0,1500,87
10400.0000,8,221,8,0,1500,57
10450.0000,8,241,9,0,1500,5
10500.0000,7,258,8,0,1498,0
10550.0000,7,270,10,0,1497,0
10600.0000,7,282,9,0,1495,0
10650.0000,7,294,8,442,1493,0
10700.0000,12,303,8,438,1486,0
10750.0000,11,314,8,427,1479,0
10800.0000,11,329,8,413,1470,0
10850.0000,11,339,7,401,1459,0
10900.0000,10,353,7,388,1452,0
10950.0000,9,367,12,376,1445,0
11000.0000,10,384,10,363,1371,7
11050.0000,11,391,10,345,1142,23
11100.0000,9,404,10,331,698,40
11150.0000,8,406,9,266,248,61
11200.0000,10,404,8,53,40,72
11250.0000,10,401,8,0,1500,17
11300.0000,9,398,9,0,1500,31
11350.0000,10,394,8,0,1500,48
11400.0000,8,393,9,0,1500,52
11450.0000,11,392,8,0,1499,52
11500.0000,9,393,8,0,1498,10
11550.0000,10,391,10,0,1497,0
11600.0000,10,392,8,0,1497,0
11650.0000,10,389,7,0,1493,0
11700.0000,9,390,9,0,1482,0
11750.0000,12,382,11,422,1478,0
11800.0000,9,373,10,407,1472,0
11850.0000,9,371,8,394,1465,0
11900.0000,9,368,7,379,1459,0
11950.0000,8,369,8,363,1444,2
12000.0000,8,370,8,350,1383,11
12050.0000,8,369,8,335,1139,27
12100.0000,7,372,7,311,708,17
12150.0000,11,368,7,262,258,33
12200.0000,10,357,7,0,38,54
12250.0000,10,351,9,0,1500,75
12300.0000,10,342,7,0,1500,71
12350.0000,9,336,6,0,1500,15
12400.0000,9,324,5,0,1500,21
12450.0000,9,316,12,0,1500,23
12500.0000,8,308,11,0,1500,23
12550.0000,10,300,12,0,1500,23
12600.0000,9,288,12,0,1500,0
12650.0000,8,278,12,430,1500,0
12700.0000,8,264,10,425,1492,0
12750.0000,9,255,9,412,1489,0
12800.0000,8,243,10,397,1480,0
12850.0000,8,228,10,384,1472,0
12900.0000,6,216,10,371,1465,1
12950.0000,9,203,9,360,1455,1
13000.0000,9,195,8,346,1381,6
13050.0000,8,186,9,333,1128,27
13100.0000,8,173,8,305,682,48
13150.0000,7,157,11,241,250,34
13200.0000,7,141,12,15,39,29
13250.0000,7,123,10,0,1500,54
13300.0000,9,105,10,0,1500,77
13350.0000,7,88,10,0,1500,88
13400.0000,8,72,9,0,1499,57
13450.0000,6,57,8,0,1498,5
13500.0000,8,41,8,0,1497,1
13550.0000,7,23,7,0,1496,1
13600.0000,8,4,9,0,1496,1
13650.0000,5,1,8,0,1491,0
13700.0000,11,0,7,412,1482,0
13750.0000,11,2,10,411,1475,0
13800.0000,10,1,8,398,1462,0
13850.0000,10,3,7,384,1454,0
13900.0000,11,15,6,371,1445,0
13950.0000,9,35,10,357,1433,1
14000.0000,9,56,10,345,1370,2
14050.0000,11,77,10,326,1149,24
14100.0000,12,97,9,300,707,42
14150.0000,10,118,10,226,261,59
14200.0000,10,138,8,0,37,66
14250.0000,9,157,9,0,1500,18
14300.0000,9,175,9,0,1500,40
14350.0000,9,195,9,0,1500,59
14400.0000,9,214,8,0,1500,66
14450.0000,11,234,8,0,1499,66
14500.0000,10,251,7,0,1498,17
14550.0000,8,262,8,0,1498,0
14600.0000,9,272,8,0,1498,0
14650.0000,9,282,7,447,1496,0
14700.0000,9,296,7,443,1490,0
14750.0000,7,309,9,433,1482,0
14800.0000,9,319,8,418,1470,0
14850.0000,11,337,8,407,1462,0
14900.0000,10,347,9,396,1458,0
14950.0000,10,361,8,381,1451,1
15000.0000,7,371,7,369,1386,9
15050.0000,7,386,7,352,1168,22
15100.0000,8,400,8,326,695,16
15150.0000,7,402,9,275,217,32
15200.0000,7,404,8,101,37,57
15250.0000,11,407,7,0,1500,82
15300.0000,10,407,8,0,1500,76
15350.0000,9,403,6,0,1500,21
15400.0000,10,402,7,0,1500,27
15450.0000,9,399,6,0,1500,28
15500.0000,8,399,11,0,1498,28
15550.0000,7,398,13,0,1498,28
15600.0000,9,392,10,0,1498,0
15650.0000,10,389,10,0,1493,0
15700.0000,8,386,10,0,1484,0
15750.0000,8,385,9,408,1476,0
15800.0000,9,384,11,396,1466,0
15850.0000,8,381,9,381,1459,0
15900.0000,8,380,10,366,1452,0
15950.0000,8,380,10,354,1432,0
16000.0000,9,379,9,339,1371,6
16050.0000,9,380,9,324,1139,29
16100.0000,9,381,9,297,697,50
16150.0000,8,374,8,247,268,51
16200.0000,8,362,8,0,50,25
16250.0000,8,350,7,0,1500,50
16300.0000,7,337,10,0,1500,73
16350.0000,8,324,9,0,1500,83
16400.0000,10,314,10,0,1500,65
16450.0000,9,303,10,0,1498,13
16500.0000,9,294,10,0,1497,2
16550.0000,9,286,8,0,1496,2
16600.0000,6,281,9,0,1494,2
16650.0000,8,269,10,419,1493,2
16700.0000,8,252,9,415,1480,0
16750.0000,7,238,8,403,1473,0
16800.0000,4,228,9,391,1464,0
16850.0000,12,215,9,378,1458,0
16900.0000,11,203,7,366,1448,1
16950.0000,10,198,8,353,1436,1
17000.0000,11,185,9,338,1378,2
17050.0000,11,173,10,321,1136,22
17100.0000,10,160,10,305,741,45
17150.0000,10,143,11,251,302,66
17200.0000,10,128,8,49,58,73
17250.0000,10,113,10,0,1500,30
17300.0000,10,100,8,0,1500,37
17350.0000,10,83,8,0,1500,45
17400.0000,10,67,7,0,1500,51
17450.0000,9,55,11,0,1500,52
17500.0000,9,39,9,0,1498,21
17550.0000,8,24,9,0,1497,0
17600.0000,13,5,7,0,1497,0
17650.0000,11,1,11,0,1497,0
17700.0000,10,0,8,0,1488,0
17750.0000,9,2,8,422,1483,0
17800.0000,11,1,8,409,1474,0
17850.0000,8,3,6,394,1467,0
17900.0000,9,10,11,380,1458,0
17950.0000,6,31,8,366,1445,0
18000.0000,9,51,7,353,1374,6
18050.0000,10,72,10,335,1131,21
18100.0000,10,93,8,308,689,10
18150.0000,8,113,8,270,265,25
18200.0000,10,134,8,65,54,50
18250.0000,9,153,8,0,1500,65
18300.0000,9,174,8,0,1500,61
18350.0000,6,192,9,0,1500,10
18400.0000,10,213,9,0,1500,20
18450.0000,10,231,6,0,1498,22
18500.0000,9,251,7,0,1497,23
18550.0000,9,262,6,0,1495,21
18600.0000,9,277,11,0,1495,0
18650.0000,9,284,11,423,1494,0
18700.0000,8,294,10,422,1486,0
18750.0000,8,304,11,407,1479,0
18800.0000,9,318,9,394,1469,0
18850.0000,9,329,9,381,1459,0
18900.0000,9,340,10,365,1450,0
18950.0000,9,355,11,353,1441,1
19000.0000,9,370,10,338,1382,8
19050.0000,8,378,10,323,1132,34
19100.0000,8,388,9,303,685,48
19150.0000,7,395,9,245,228,26
19200.0000,10,400,9,32,44,40
19250.0000,9,399,8,0,1500,56
19300.0000,8,396,10,0,1500,78
19350.0000,7,398,11,0,1500,90
19400.0000,10,400,8,0,1500,56
19450.0000,8,397,9,0,1500,4
19500.0000,8,393,10,0,1499,0
19550.0000,8,393,8,0,1498,0
19600.0000,9,391,9,0,1498,0
19650.0000,8,389,8,0,1496,0
19700.0000,8,387,9,0,1484,0
19750.0000,6,387,10,413,1478,0
19800.0000,8,391,9,401,1474,0
19850.0000,7,388,8,387,1463,0
19900.0000,6,387,9,375,1455,0
19950.0000,12,384,7,360,1437,0
